race_id,track,race_no,race_title,distance,grade,going,rail,runner_no,no,horse,horse_name,name,barrier,trainer,jockey,odds,w_ir
R8,Rosehill Gardens,8,3:05 pm Vale Sandro D'amore Handicap,1200m,Handicap,Heavy 9,True,15,15,Infusion,Infusion,Infusion,12,Peter Snowden,Andrew Adkins,$14,5.2
R8,Rosehill Gardens,8,3:05 pm Vale Sandro D'amore Handicap,1200m,Handicap,Heavy 9,True,16,16,Fleeting Spirit,Fleeting Spirit,Fleeting Spirit,10,Gerald Ryan & Sterling Alexiou,Ashley Morgan,$17,4.6
R9,Rosehill Gardens,9,3:40 pm Lord Mayors Cup,2000m,Open Quality 3yo+ NA,Heavy 9,True,3,3,Osipenko,Osipenko,Osipenko,21,Chris Waller,Aaron Bullock,$31,8.2
R9,Rosehill Gardens,9,3:40 pm Lord Mayors Cup,2000m,Open Quality 3yo+ NA,Heavy 9,True,4,4,Zambardo,Zambardo,Zambardo,2,Mick Price & Michael Kent Jnr,Dylan Gibbons,$3.4,6.1
R9,Rosehill Gardens,9,3:40 pm Lord Mayors Cup,2000m,Open Quality 3yo+ NA,Heavy 9,True,5,5,Doctor Askar,Doctor Askar,Doctor Askar,7,Chris Waller,Siena Grima,$81,10
R9,Rosehill Gardens,9,3:40 pm Lord Mayors Cup,2000m,Open Quality 3yo+ NA,Heavy 9,True,6,6,Maison Louis,Maison Louis,Maison Louis,19,Tom Charlton,Sam Clipperton,$21,7.7
R9,Rosehill Gardens,9,3:40 pm Lord Mayors Cup,2000m,Open Quality 3yo+ NA,Heavy 9,True,7,7,Sayedaty Sadaty,Sayedaty Sadaty,Sayedaty Sadaty,1,Ciaron Maher,Regan Bayliss,$19,3.6
R9,Rosehill Gardens,9,3:40 pm Lord Mayors Cup,2000m,Open Quality 3yo+ NA,Heavy 9,True,8,8,Navajo Peak,Navajo Peak,Navajo Peak,15,Peter Bloomfield,Anna Roper,$151,6.1
R9,Rosehill Gardens,9,3:40 pm Lord Mayors Cup,2000m,Open Quality 3yo+ NA,Heavy 9,True,9,9,Lord Penman,Lord Penman,Lord Penman,4,Chris Waller,Jeff Penza,$21,7.2
R9,Rosehill Gardens,9,3:40 pm Lord Mayors Cup,2000m,Open Quality 3yo+ NA,Heavy 9,True,10,10,Belvedere Boys,Belvedere Boys,Belvedere Boys,14,Matthew Dunn,Jake Bayliss,$13,9.3
