race_id,track,race_no,race_title,distance,grade,going,rail,runner_no,no,horse,horse_name,name,barrier,trainer,jockey,odds,w_ir
R7,Randwick,7,2:30 pm General Australia Handicap,2000m,Handicap,Soft 7,True,15,15,Haaracaine,Haaracaine,Haaracaine,6,Nick Ryan,Andrew Adkins,$20,7.7
R8,Randwick,8,3:05 pm Academy Brand Handicap,1600m,Handicap,Soft 7,True,1,1,Mighty Ulysses,Mighty Ulysses,Mighty Ulysses,10,Annabel & Rob Archibald,Braith Nock (a-1.5),$26,6.3
R8,Randwick,8,3:05 pm Academy Brand Handicap,1600m,Handicap,Soft 7,True,2,2,Konasana,Konasana,Konasana,12,Chris Waller,Regan Bayliss,$34,7.4
R8,Randwick,8,3:05 pm Academy Brand Handicap,1600m,Handicap,Soft 7,True,3,3,Shadizi,Shadizi,Shadizi,7,Chris Waller,Nash Rawiller,$9.5,7.1
R8,Randwick,8,3:05 pm Academy Brand Handicap,1600m,Handicap,Soft 7,True,4,4,God's Window,God's Window,God's Window,17,Chris Waller,Siena Grima (a-3),$12,6.8
R8,Randwick,8,3:05 pm Academy Brand Handicap,1600m,Handicap,Soft 7,True,5,5,Sky Lab,Sky Lab,Sky Lab,4,Paul Perry,Luke Rolls,$126,9.9
R8,Randwick,8,3:05 pm Academy Brand Handicap,1600m,Handicap,Soft 7,True,6,6,Yet He Moves,Yet He Moves,Yet He Moves,3,Chris Waller,Kerrin McEvoy,$21,6.9
R8,Randwick,8,3:05 pm Academy Brand Handicap,1600m,Handicap,Soft 7,True,7,7,Ruby Flyer,Ruby Flyer,Ruby Flyer,14,,Brad Widdup,$41,9.3
R8,Randwick,8,3:05 pm Academy Brand Handicap,1600m,Handicap,Soft 7,True,8,8,The Three Hundred,The Three Hundred,The Three Hundred,5,Gai Waterhouse & Adrian Bott,Adam Hyeronimus,$10,4.9
R8,Randwick,8,3:05 pm Academy Brand Handicap,1600m,Handicap,Soft 7,True,9,9,Diablo Bolt,Diablo Bolt,Diablo Bolt,2,Annabel & Rob Archibald,Anna Roper (a-2),$101,6.1
R8,Randwick,8,3:05 pm Academy Brand Handicap,1600m,Handicap,Soft 7,True,10,10,Firm Agreement,Firm Agreement,Firm Agreement,11,Annabel & Rob Archibald,Mollie Fitzgerald (a-3),$91,8.8
R8,Randwick,8,3:05 pm Academy Brand Handicap,1600m,Handicap,Soft 7,True,11,11,Lincoln Rocks,Lincoln Rocks,Lincoln Rocks,8,Annabel & Rob Archibald,Sam Clipperton,$46,6.7
